id,event_id,date,approved,person_ids,region_code,super_region_code,attempts,best,average,record_category,regional_single_record,regional_average_record,competition_id,round_id,ranking,proceeds,video_link,discussion_link,created_at,updated_at
22750,333,2025-09-27T00:00:00.000Z,TRUE,[5097],MX,NORTH_AMERICA,"[{""result"":1588},{""result"":1336},{""result"":1864},{""result"":1531},{""result"":1953}]",1336,1661,meetups,,,QuedadaPreMazatlanII2025,3001,5,,,,2025-09-28T19:59:50.470Z,2025-10-06T01:10:15.296Z
22751,333,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":1429},{""result"":1259},{""result"":2056},{""result"":1266},{""result"":1388}]",1259,1361,meetups,,,QuedadaPreMazatlanII2025,3001,3,,,,2025-09-28T20:00:08.553Z,2025-10-06T01:10:15.296Z
22752,333,2025-09-27T00:00:00.000Z,TRUE,[4601],MX,NORTH_AMERICA,"[{""result"":1075},{""result"":1517},{""result"":1232},{""result"":1387},{""result"":-1}]",1075,1379,meetups,,,QuedadaPreMazatlanII2025,3001,4,,,,2025-09-28T20:00:21.281Z,2025-10-06T01:10:15.296Z
22753,333,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":1196},{""result"":1566},{""result"":962},{""result"":1204},{""result"":1271}]",962,1224,meetups,,,QuedadaPreMazatlanII2025,3001,2,,,,2025-09-28T20:00:36.659Z,2025-10-06T01:10:15.296Z
22754,pyram,2025-09-27T00:00:00.000Z,TRUE,[7575],MX,NORTH_AMERICA,"[{""result"":-1},{""result"":2833},{""result"":1495},{""result"":2190},{""result"":-1}]",1495,-1,meetups,,,QuedadaPreMazatlanII2025,3010,5,,,,2025-09-28T20:01:04.115Z,2025-10-06T01:10:15.296Z
22755,222,2025-09-27T00:00:00.000Z,TRUE,[5097],MX,NORTH_AMERICA,"[{""result"":580},{""result"":416},{""result"":386},{""result"":364},{""result"":372}]",364,391,meetups,,,QuedadaPreMazatlanII2025,3002,4,,,,2025-09-28T20:02:47.308Z,2025-10-06T01:10:15.296Z
22756,222,2025-09-27T00:00:00.000Z,TRUE,[2372],MX,NORTH_AMERICA,"[{""result"":305},{""result"":252},{""result"":561},{""result"":360},{""result"":285}]",252,317,meetups,,,QuedadaPreMazatlanII2025,3002,1,,,,2025-09-28T20:03:00.983Z,2025-10-06T01:10:15.296Z
22757,222,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":-1},{""result"":513},{""result"":468},{""result"":447},{""result"":565}]",447,515,meetups,,,QuedadaPreMazatlanII2025,3002,5,,,,2025-09-28T20:03:13.826Z,2025-10-06T01:10:15.296Z
22758,222,2025-09-27T00:00:00.000Z,TRUE,[4601],MX,NORTH_AMERICA,"[{""result"":753},{""result"":420},{""result"":280},{""result"":360},{""result"":127}]",127,353,meetups,NR,,QuedadaPreMazatlanII2025,3002,2,,,,2025-09-28T20:03:26.934Z,2026-01-27T20:40:49.940Z
22759,222,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":355},{""result"":337},{""result"":389},{""result"":481},{""result"":166}]",166,360,meetups,,,QuedadaPreMazatlanII2025,3002,3,,,,2025-09-28T20:03:42.346Z,2025-10-06T01:10:15.296Z
22760,333oh,2025-09-27T00:00:00.000Z,TRUE,[2372],MX,NORTH_AMERICA,"[{""result"":-1},{""result"":2327},{""result"":2336},{""result"":1718},{""result"":1791}]",1718,2151,meetups,,,QuedadaPreMazatlanII2025,3007,3,,,,2025-09-28T20:05:11.923Z,2025-10-06T01:10:15.296Z
22761,333oh,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":3613},{""result"":3667},{""result"":-1},{""result"":2936},{""result"":2820}]",2820,3405,meetups,,,QuedadaPreMazatlanII2025,3007,4,,,,2025-09-28T20:05:28.401Z,2025-10-06T01:10:15.296Z
22762,333oh,2025-09-27T00:00:00.000Z,TRUE,[4601],MX,NORTH_AMERICA,"[{""result"":1927},{""result"":1754},{""result"":1540},{""result"":2142},{""result"":1685}]",1540,1789,meetups,,,QuedadaPreMazatlanII2025,3007,1,,,,2025-09-28T20:05:49.087Z,2025-10-06T01:10:15.296Z
22763,333oh,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":2337},{""result"":2185},{""result"":2076},{""result"":1778},{""result"":1721}]",1721,2013,meetups,,,QuedadaPreMazatlanII2025,3007,2,,,,2025-09-28T20:06:13.593Z,2025-10-06T01:10:15.296Z
22764,minx,2025-09-27T00:00:00.000Z,TRUE,[5097],MX,NORTH_AMERICA,"[{""result"":9861},{""result"":10464},{""result"":9079},{""result"":9545},{""result"":10990}]",9079,9957,meetups,,,QuedadaPreMazatlanII2025,3009,3,,,,2025-09-28T20:06:50.130Z,2025-10-06T01:10:15.296Z
22765,minx,2025-09-27T00:00:00.000Z,TRUE,[2372],MX,NORTH_AMERICA,"[{""result"":9357},{""result"":9047},{""result"":9241},{""result"":8911},{""result"":9090}]",8911,9126,meetups,,,QuedadaPreMazatlanII2025,3009,2,,,,2025-09-28T20:07:11.719Z,2025-10-06T01:10:15.296Z
22766,minx,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":14505},{""result"":12902},{""result"":-2},{""result"":-2},{""result"":-2}]",12902,-1,meetups,,,QuedadaPreMazatlanII2025,3009,4,,,,2025-09-28T20:07:28.775Z,2025-10-06T01:10:15.296Z
22767,minx,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":5515},{""result"":5422},{""result"":-1},{""result"":5193},{""result"":4930}]",4930,5377,meetups,,,QuedadaPreMazatlanII2025,3009,1,,,,2025-09-28T20:07:45.430Z,2025-10-06T01:10:15.296Z
22768,skewb,2025-09-27T00:00:00.000Z,TRUE,[4601],MX,NORTH_AMERICA,"[{""result"":-1},{""result"":1744},{""result"":1595},{""result"":1958},{""result"":1482}]",1482,1766,meetups,,,QuedadaPreMazatlanII2025,3011,5,,,,2025-09-28T20:09:02.933Z,2025-10-06T01:10:15.296Z
22769,pyram,2025-09-27T00:00:00.000Z,TRUE,[4601],MX,NORTH_AMERICA,"[{""result"":927},{""result"":1137},{""result"":1237},{""result"":1262},{""result"":1556}]",927,1212,meetups,,,QuedadaPreMazatlanII2025,3010,4,,,,2025-09-28T20:09:23.290Z,2025-10-06T01:10:15.296Z
22770,pyram,2025-09-27T00:00:00.000Z,TRUE,[2372],MX,NORTH_AMERICA,"[{""result"":1386},{""result"":687},{""result"":685},{""result"":650},{""result"":696}]",650,689,meetups,,,QuedadaPreMazatlanII2025,3010,2,,,,2025-09-28T20:09:45.057Z,2025-10-06T01:10:15.296Z
22771,777,2025-09-27T00:00:00.000Z,TRUE,[4601],MX,NORTH_AMERICA,"[{""result"":20550},{""result"":21079},{""result"":21165}]",20550,20931,meetups,,,QuedadaPreMazatlanII2025,3005,1,,,,2025-09-28T20:10:08.557Z,2025-10-06T01:10:15.296Z
22772,pyram,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":679},{""result"":504},{""result"":428},{""result"":626},{""result"":530}]",428,553,meetups,,NR,QuedadaPreMazatlanII2025,3010,1,,,,2025-09-28T20:10:49.642Z,2026-01-27T20:41:22.729Z
22773,pyram,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":709},{""result"":710},{""result"":1076},{""result"":1124},{""result"":545}]",545,832,meetups,,,QuedadaPreMazatlanII2025,3010,3,,,,2025-09-28T20:11:04.284Z,2025-10-06T01:10:15.296Z
22774,skewb,2025-09-27T00:00:00.000Z,TRUE,[2372],MX,NORTH_AMERICA,"[{""result"":2131},{""result"":1019},{""result"":1614},{""result"":816},{""result"":1013}]",816,1215,meetups,,,QuedadaPreMazatlanII2025,3011,4,,,,2025-09-28T20:11:35.962Z,2025-10-06T01:10:15.296Z
22775,skewb,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":566},{""result"":333},{""result"":401},{""result"":410},{""result"":463}]",333,425,meetups,,,QuedadaPreMazatlanII2025,3011,1,,,,2025-09-28T20:11:49.072Z,2025-10-06T01:10:15.296Z
22776,skewb,2025-09-27T00:00:00.000Z,TRUE,[5097],MX,NORTH_AMERICA,"[{""result"":667},{""result"":920},{""result"":731},{""result"":638},{""result"":869}]",638,756,meetups,,,QuedadaPreMazatlanII2025,3011,3,,,,2025-09-28T20:12:02.475Z,2025-10-06T01:10:15.296Z
22777,skewb,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":500},{""result"":521},{""result"":726},{""result"":562},{""result"":836}]",500,603,meetups,,,QuedadaPreMazatlanII2025,3011,2,,,,2025-09-28T20:12:15.204Z,2025-10-06T01:10:15.296Z
22778,clock,2025-09-27T00:00:00.000Z,TRUE,[2372],MX,NORTH_AMERICA,"[{""result"":831},{""result"":765},{""result"":791},{""result"":732},{""result"":680}]",680,763,meetups,,,QuedadaPreMazatlanII2025,3008,1,,,,2025-09-28T20:12:38.056Z,2025-10-06T01:10:15.296Z
22779,clock,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":1159},{""result"":1054},{""result"":1172},{""result"":1032},{""result"":1355}]",1032,1128,meetups,,,QuedadaPreMazatlanII2025,3008,2,,,,2025-09-28T20:12:54.219Z,2025-10-06T01:10:15.296Z
22780,333bf,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":-1},{""result"":-1},{""result"":-1}]",-1,-1,meetups,,,QuedadaPreMazatlanII2025,3006,1,,,,2025-09-28T20:13:07.705Z,2025-10-06T01:10:15.296Z
22781,777,2025-09-27T00:00:00.000Z,TRUE,[4600],MX,NORTH_AMERICA,"[{""result"":-1}]",-1,0,meetups,,,QuedadaPreMazatlanII2025,3005,3,,,,2025-09-28T20:13:24.325Z,2025-10-06T01:10:15.296Z
22782,777,2025-09-27T00:00:00.000Z,TRUE,[2371],MX,NORTH_AMERICA,"[{""result"":24915}]",24915,0,meetups,,,QuedadaPreMazatlanII2025,3005,2,,,,2025-09-28T20:13:34.952Z,2025-10-06T01:10:15.296Z
22812,333,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":953},{""result"":845},{""result"":694},{""result"":712},{""result"":793}]",694,783,meetups,SAR,,PreNacionalesBarquisimeto2025,2986,2,,,,2025-09-30T20:42:55.313Z,2026-01-27T20:40:45.489Z
22813,333,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":756},{""result"":807},{""result"":773},{""result"":910},{""result"":735}]",735,779,meetups,,SAR,PreNacionalesBarquisimeto2025,2986,1,,,,2025-09-30T20:44:31.143Z,2026-01-27T20:40:46.975Z
22814,333mbf,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":999702001000001}]",999702001000001,0,meetups,,,PreNacionalesBarquisimeto2025,3000,2,,,,2025-09-30T20:45:18.042Z,2025-10-06T01:03:52.488Z
22815,minx,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":4567},{""result"":4879},{""result"":4195},{""result"":4426},{""result"":5022}]",4195,4624,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2996,1,,,,2025-09-30T20:45:53.604Z,2026-01-27T20:41:18.218Z
22816,minx,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":4876},{""result"":5564},{""result"":5340},{""result"":5123},{""result"":4715}]",4715,5113,meetups,,,PreNacionalesBarquisimeto2025,2996,2,,,,2025-09-30T20:46:27.190Z,2025-10-06T01:03:52.488Z
22817,clock,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":823},{""result"":678},{""result"":655},{""result"":723},{""result"":745}]",655,715,meetups,,SAR,PreNacionalesBarquisimeto2025,2995,1,,,,2025-09-30T20:46:57.655Z,2026-01-27T20:41:15.241Z
22818,333fm,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":38},{""result"":35},{""result"":36}]",35,3633,meetups,NR,SAR,PreNacionalesBarquisimeto2025,2993,1,,,,2025-09-30T20:47:20.233Z,2026-01-27T20:41:09.116Z
22819,333bf,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":-1},{""result"":31289},{""result"":-1}]",31289,-1,meetups,,,PreNacionalesBarquisimeto2025,2992,2,,,,2025-09-30T20:47:53.370Z,2025-10-06T01:03:52.488Z
22820,777,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":17476},{""result"":16691},{""result"":15965}]",15965,16711,meetups,,,PreNacionalesBarquisimeto2025,2991,2,,,,2025-09-30T20:49:30.647Z,2025-10-06T01:03:52.488Z
22821,777,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":14712},{""result"":16178},{""result"":15543}]",14712,15478,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2991,1,,,,2025-09-30T20:50:18.859Z,2026-01-27T20:41:02.525Z
22822,777,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":36734},{""result"":38389},{""result"":40517}]",36734,38547,meetups,,,PreNacionalesBarquisimeto2025,2991,3,,,,2025-09-30T20:51:17.491Z,2025-10-06T01:03:52.488Z
22823,666,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":11623},{""result"":10135},{""result"":12567}]",10135,11442,meetups,,,PreNacionalesBarquisimeto2025,2990,2,,,,2025-09-30T20:52:15.068Z,2025-10-06T01:03:52.488Z
22824,666,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":9765},{""result"":10972},{""result"":10206}]",9765,10314,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2990,1,,,,2025-09-30T20:52:46.288Z,2026-01-27T20:40:59.081Z
22825,666,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":27249},{""result"":29697},{""result"":27431}]",27249,28126,meetups,,,PreNacionalesBarquisimeto2025,2990,3,,,,2025-09-30T20:53:28.518Z,2025-10-06T01:03:52.488Z
22826,555,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":6780},{""result"":5239},{""result"":5876},{""result"":5909},{""result"":6243}]",5239,6009,meetups,,,PreNacionalesBarquisimeto2025,2989,2,,,,2025-09-30T20:55:31.486Z,2025-10-06T01:03:52.488Z
22827,555,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":5987},{""result"":4502},{""result"":4964},{""result"":5543},{""result"":5465}]",4502,5324,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2989,1,,,,2025-09-30T20:56:08.379Z,2026-01-27T20:40:55.998Z
22828,555,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":11671},{""result"":9542},{""result"":10987},{""result"":10537},{""result"":11893}]",9542,11065,meetups,,,PreNacionalesBarquisimeto2025,2989,3,,,,2025-09-30T20:57:13.347Z,2025-10-06T01:03:52.488Z
22829,444,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":3530},{""result"":2879},{""result"":2701},{""result"":2584},{""result"":-1}]",2584,3037,meetups,SAR,,PreNacionalesBarquisimeto2025,2988,2,,,,2025-09-30T20:58:00.762Z,2026-01-27T20:40:51.524Z
22830,444,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":2680},{""result"":2895},{""result"":3247},{""result"":3003},{""result"":3127}]",2680,3008,meetups,,SAR,PreNacionalesBarquisimeto2025,2988,1,,,,2025-09-30T20:58:30.513Z,2026-01-27T20:40:53.013Z
22831,444,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":4608},{""result"":5471},{""result"":5037},{""result"":5285},{""result"":4768}]",4608,5030,meetups,,,PreNacionalesBarquisimeto2025,2988,3,,,,2025-09-30T20:59:17.049Z,2025-10-06T01:03:52.488Z
22832,222,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":411},{""result"":387},{""result"":299},{""result"":267},{""result"":567}]",267,366,meetups,,,PreNacionalesBarquisimeto2025,2987,3,,,,2025-09-30T20:59:45.993Z,2025-10-06T01:03:52.488Z
22833,222,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":331},{""result"":245},{""result"":267},{""result"":214},{""result"":348}]",214,281,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2987,1,,,,2025-09-30T21:00:18.171Z,2026-01-27T20:40:49.980Z
22834,222,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":589},{""result"":672},{""result"":690},{""result"":325},{""result"":357}]",325,539,meetups,,,PreNacionalesBarquisimeto2025,2987,4,,,,2025-09-30T21:00:42.643Z,2025-10-06T01:03:52.488Z
22835,222,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":362},{""result"":348},{""result"":303},{""result"":278},{""result"":314}]",278,322,meetups,,,PreNacionalesBarquisimeto2025,2987,2,,,,2025-09-30T21:01:12.914Z,2025-10-06T01:03:52.488Z
22836,minx,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":10367},{""result"":12783},{""result"":12109},{""result"":10682},{""result"":10457}]",10367,11083,meetups,,,PreNacionalesBarquisimeto2025,2996,4,,,,2025-09-30T21:04:14.199Z,2025-10-06T01:03:52.488Z
22837,pyram,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":423},{""result"":276},{""result"":452},{""result"":490},{""result"":417}]",276,431,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2997,1,,,,2025-09-30T21:04:43.594Z,2026-01-27T20:41:21.235Z
22838,pyram,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":862},{""result"":901},{""result"":764},{""result"":458},{""result"":512}]",458,713,meetups,,,PreNacionalesBarquisimeto2025,2997,2,,,,2025-09-30T21:05:21.783Z,2025-10-06T01:03:52.488Z
22839,skewb,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":788},{""result"":645},{""result"":692},{""result"":743},{""result"":612}]",612,693,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2998,1,,,,2025-09-30T21:05:54.390Z,2026-01-27T20:41:24.248Z
22840,skewb,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":894},{""result"":835},{""result"":872},{""result"":713},{""result"":729}]",713,812,meetups,,,PreNacionalesBarquisimeto2025,2998,2,,,,2025-09-30T21:06:27.526Z,2025-10-06T01:03:52.488Z
22841,sq1,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":2789},{""result"":2764},{""result"":1894},{""result"":1935},{""result"":3052}]",1894,2496,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2999,1,,,,2025-09-30T21:07:49.091Z,2026-01-27T20:41:27.248Z
22842,sq1,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":1981},{""result"":3042},{""result"":4539},{""result"":2453},{""result"":2567}]",1981,2687,meetups,,,PreNacionalesBarquisimeto2025,2999,2,,,,2025-09-30T21:08:22.018Z,2025-10-06T01:03:52.488Z
22843,333mbf,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":999700899750000}]",999700899750000,0,meetups,WR,,PreNacionalesBarquisimeto2025,3000,1,,,,2025-09-30T21:09:32.912Z,2026-01-27T20:41:37.951Z
22844,pyram,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":534},{""result"":1087},{""result"":976},{""result"":814},{""result"":729}]",534,840,meetups,,,PreNacionalesBarquisimeto2025,2997,3,,,,2025-09-30T21:10:46.424Z,2025-10-06T01:03:52.488Z
22845,minx,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":15477},{""result"":13956},{""result"":13345},{""result"":16802},{""result"":15890}]",13345,15108,meetups,,,PreNacionalesBarquisimeto2025,2996,5,,,,2025-09-30T21:11:40.279Z,2025-10-06T01:03:52.488Z
22846,minx,2025-09-25T00:00:00.000Z,TRUE,[2987],VE,SOUTH_AMERICA,"[{""result"":8986},{""result"":8542},{""result"":7589},{""result"":7917},{""result"":9248}]",7589,8482,meetups,,,PreNacionalesBarquisimeto2025,2996,3,,,,2025-09-30T21:12:15.487Z,2025-10-06T01:03:52.488Z
22847,clock,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":2348},{""result"":3562},{""result"":4091},{""result"":3874},{""result"":3308}]",2348,3581,meetups,,,PreNacionalesBarquisimeto2025,2995,3,,,,2025-09-30T21:13:03.066Z,2025-10-06T01:03:52.488Z
22848,clock,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":1512},{""result"":2030},{""result"":2267},{""result"":1493},{""result"":1782}]",1493,1775,meetups,,,PreNacionalesBarquisimeto2025,2995,2,,,,2025-09-30T21:13:29.866Z,2025-10-06T01:03:52.488Z
22849,333fm,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":44},{""result"":37},{""result"":40}]",37,4033,meetups,,,PreNacionalesBarquisimeto2025,2993,2,,,,2025-09-30T21:13:58.629Z,2025-10-06T01:03:52.488Z
22850,333fm,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":56},{""result"":37},{""result"":49}]",37,4733,meetups,,,PreNacionalesBarquisimeto2025,2993,3,,,,2025-09-30T21:14:13.667Z,2025-10-06T01:03:52.488Z
22851,333fm,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":40},{""result"":51},{""result"":54}]",40,4833,meetups,,,PreNacionalesBarquisimeto2025,2993,4,,,,2025-09-30T21:14:32.456Z,2025-10-06T01:03:52.488Z
22852,333bf,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":-1},{""result"":16359},{""result"":20078}]",16359,-1,meetups,NR,,PreNacionalesBarquisimeto2025,2992,1,,,,2025-09-30T21:14:59.914Z,2026-01-27T20:41:05.879Z
22853,444,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":6277},{""result"":7042},{""result"":7112},{""result"":5537},{""result"":5829}]",5537,6383,meetups,,,PreNacionalesBarquisimeto2025,2988,4,,,,2025-09-30T21:16:09.815Z,2025-10-06T01:03:52.488Z
22854,333oh,2025-09-25T00:00:00.000Z,TRUE,[3424],VE,SOUTH_AMERICA,"[{""result"":1342},{""result"":1498},{""result"":1773},{""result"":1690},{""result"":1564}]",1342,1584,meetups,,,PreNacionalesBarquisimeto2025,2994,2,,,,2025-09-30T21:16:59.655Z,2025-10-06T01:03:52.488Z
22855,333oh,2025-09-25T00:00:00.000Z,TRUE,[2417],VE,SOUTH_AMERICA,"[{""result"":1229},{""result"":1350},{""result"":1684},{""result"":2007},{""result"":1458}]",1229,1497,meetups,SAR,SAR,PreNacionalesBarquisimeto2025,2994,1,,,,2025-09-30T21:17:30.308Z,2026-01-27T20:41:12.150Z
22856,333oh,2025-09-25T00:00:00.000Z,TRUE,[2421],VE,SOUTH_AMERICA,"[{""result"":2182},{""result"":2752},{""result"":2301},{""result"":2063},{""result"":1832}]",1832,2182,meetups,,,PreNacionalesBarquisimeto2025,2994,5,,,,2025-09-30T21:17:58.714Z,2025-10-06T01:03:52.488Z
22857,333oh,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":2256},{""result"":1801},{""result"":1612},{""result"":1741},{""result"":1393}]",1393,1718,meetups,,,PreNacionalesBarquisimeto2025,2994,3,,,,2025-09-30T21:18:34.635Z,2025-10-06T01:03:52.488Z
22858,333oh,2025-09-25T00:00:00.000Z,TRUE,[2987],VE,SOUTH_AMERICA,"[{""result"":2178},{""result"":2083},{""result"":1842},{""result"":1941},{""result"":1830}]",1830,1955,meetups,,,PreNacionalesBarquisimeto2025,2994,4,,,,2025-09-30T21:19:01.711Z,2025-10-06T01:03:52.488Z
22859,333,2025-09-25T00:00:00.000Z,TRUE,[6327],VE,SOUTH_AMERICA,"[{""result"":1459},{""result"":1353},{""result"":1735},{""result"":1691},{""result"":1498}]",1353,1549,meetups,,,PreNacionalesBarquisimeto2025,2986,4,,,,2025-10-01T00:46:36.246Z,2025-10-06T01:03:52.488Z
22860,333,2025-09-25T00:00:00.000Z,TRUE,[2982],VE,SOUTH_AMERICA,"[{""result"":1075},{""result"":1062},{""result"":1011},{""result"":904},{""result"":1135}]",904,1049,meetups,,,PreNacionalesBarquisimeto2025,2986,3,,,,2025-10-01T00:52:30.086Z,2025-10-06T01:03:52.488Z
22861,333_scrambling,2025-10-01T00:00:00.000Z,TRUE,[7377],CN,ASIA,"[{""result"":759},{""result"":-1},{""result"":-1},{""result"":839},{""result"":763}]",759,-1,meetups,,,NanchangMeetup2025,2923,7,,,,2025-10-01T08:14:02.631Z,2025-10-08T15:14:18.142Z
22862,333_scrambling,2025-10-01T00:00:00.000Z,TRUE,[7579],CN,ASIA,"[{""result"":1334},{""result"":1259},{""result"":-1},{""result"":1281},{""result"":1512}]",1259,1376,meetups,,,NanchangMeetup2025,2923,5,,,,2025-10-01T08:36:58.767Z,2025-10-08T15:14:18.142Z
22863,333_scrambling,2025-10-01T00:00:00.000Z,TRUE,[4610],CN,ASIA,"[{""result"":729},{""result"":891},{""result"":825},{""result"":759},{""result"":-1}]",729,825,meetups,,,NanchangMeetup2025,2923,3,,,,2025-10-01T08:37:50.841Z,2025-10-08T15:14:18.142Z
22864,333_mirror_blocks_bld,2025-10-01T00:00:00.000Z,TRUE,[7377],CN,ASIA,"[{""result"":20653},{""result"":-1},{""result"":15396}]",15396,-1,meetups,,,NanchangMeetup2025,2922,4,,,,2025-10-01T08:38:55.448Z,2025-10-08T15:14:18.142Z
22865,333_mirror_blocks_bld,2025-10-01T00:00:00.000Z,TRUE,[4610],CN,ASIA,"[{""result"":45576},{""result"":32183},{""result"":-1}]",32183,-1,meetups,,,NanchangMeetup2025,2922,6,,,,2025-10-01T08:39:50.048Z,2025-10-08T15:14:18.142Z
22866,333_mirror_blocks_bld,2025-10-01T00:00:00.000Z,TRUE,[6947],CN,ASIA,"[{""result"":5368},{""result"":6626},{""result"":6071}]",5368,6022,meetups,WR,WR,NanchangMeetup2025,2922,1,,,,2025-10-01T08:41:34.432Z,2026-01-27T20:43:17.355Z
22867,baby_fto,2025-10-01T00:00:00.000Z,TRUE,[4610],CN,ASIA,"[{""result"":387},{""result"":452},{""result"":410},{""result"":516},{""result"":515}]",387,459,meetups,,AsR,NanchangMeetup2025,2925,1,,,,2025-10-01T09:26:10.161Z,2026-01-27T20:46:07.083Z
